filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
examples/cvodes/serial/cvsFoodWeb_ASAp_kry.c,623,0,0.0,258,0,0.0,24,0,0.0,0,7.04166666666667,43.9583333333333,4.5,16,1,159,1,24,189,16,293,0,0,183,168.0,7.0,183
examples/cvodes/serial/cvsHessian_ASA_FSA.c,491,0,0.0,162,0,0.0,12,0,0.0,0,8.58333333333333,76.5833333333333,4.83333333333333,13,1,542,0,12,94,13,97,0,0,306,102.0,8.5,306
examples/cvodes/serial/cvsKrylovDemo_ls.c,346,0,0.0,124,0,0.0,11,0,0.0,0,7.63636363636364,58.8181818181818,3.27272727272727,22,1,225,0,11,107,22,165,0,0,179,81.4,7.4,179
examples/cvodes/serial/cvsKrylovDemo_prec.c,524,0,0.0,200,0,0.0,22,0,0.0,0,6.27272727272727,40.6363636363636,3.45454545454545,16,1,179,1,22,165,16,250,0,0,222,143.0,6.5,222
examples/cvodes/serial/cvsLotkaVolterra_ASA.c,123,0,0.0,50,0,0.0,8,0,0.0,0,5.0,28.875,3.875,12,1,144,1,8,63,12,76,0,0,104,32.8,4.1,104
examples/cvodes/serial/cvsParticle_dns.c,284,0,0.0,106,0,0.0,12,0,0.0,0,6.16666666666667,38.6666666666667,3.66666666666667,13,1,180,0,12,81,13,99,0,0,172,64.80000000000001,5.4,172
examples/cvodes/serial/cvsPendulum_dns.c,322,0,0.0,112,0,0.0,9,0,0.0,0,8.11111111111111,67.8888888888889,4.33333333333333,13,1,175,1,9,84,13,165,0,0,198,64.8,7.2,198
examples/cvodes/serial/cvsRoberts_ASAi_dns.c,311,0,0.0,114,0,0.0,12,0,0.0,0,6.58333333333333,55.5,4.33333333333333,15,1,401,0,12,82,15,227,0,0,191,76.80000000000001,6.4,191
examples/cvodes/serial/cvsRoberts_ASAi_dns_constraints.c,316,0,0.0,122,0,0.0,12,0,0.0,0,6.91666666666667,55.1666666666667,4.33333333333333,15,1,397,0,12,84,15,224,0,0,192,81.6,6.8,192
examples/cvodes/serial/cvsRoberts_dns.c,140,127,0.907,48,28,0.583,8,8,1.0,0,4.875,34.125,3.75,12,1,128,0,8,49,12,116,0,0,83,36.0,4.5,83
examples/cvodes/serial/cvsRoberts_dns_constraints.c,169,0,0.0,52,0,0.0,9,0,0.0,0,4.77777777777778,34.5555555555556,3.44444444444444,12,1,133,0,9,63,12,123,0,0,108,38.7,4.3,108
examples/cvodes/serial/cvsRoberts_dns_uw.c,144,0,0.0,46,0,0.0,9,0,0.0,0,4.44444444444444,28.7777777777778,3.33333333333333,12,1,105,0,9,54,12,112,0,0,87,35.1,3.9,87
examples/cvodes/serial/cvsRoberts_FSA_dns.c,235,0,0.0,100,0,0.0,10,0,0.0,0,6.9,44.6,4.0,17,1,195,0,10,66,17,157,0,0,147,71.0,7.1,147
examples/cvodes/serial/cvsRoberts_FSA_dns_constraints.c,275,0,0.0,100,0,0.0,11,0,0.0,0,6.45454545454545,45.2727272727273,3.81818181818182,16,1,190,0,11,84,16,162,0,0,172,71.5,6.5,172
examples/cvodes/serial/cvsRoberts_FSA_dns_Switch.c,253,0,0.0,100,0,0.0,8,0,0.0,0,8.25,58.375,4.25,14,1,240,0,8,74,14,137,0,0,148,60.0,7.5,148
examples/ida/serial/idaAnalytic_mels.c,173,0,0.0,48,0,0.0,9,0,0.0,0,4.33333333333333,32.7777777777778,2.77777777777778,8,1,118,0,9,57,8,100,0,0,109,34.2,3.8,109
examples/ida/serial/idaFoodWeb_bnd.c,259,0,0.0,84,0,0.0,11,0,0.0,0,5.81818181818182,41.5454545454545,3.09090909090909,14,1,125,0,11,81,14,199,0,0,131,62.7,5.7,131
examples/ida/serial/idaFoodWeb_kry.c,323,0,0.0,120,0,0.0,13,0,0.0,0,6.38461538461539,44.1538461538462,3.69230769230769,13,1,148,0,13,106,13,202,0,0,150,80.60000000000001,6.2,150
examples/ida/serial/idaHeat2D_bnd.c,177,0,0.0,70,0,0.0,6,0,0.0,0,7.0,52.3333333333333,3.16666666666667,13,1,128,0,6,58,13,109,0,0,125,46.8,7.8,125
examples/ida/serial/idaHeat2D_kry.c,216,0,0.0,80,0,0.0,8,0,0.0,0,6.375,52.0,4.125,11,1,206,0,8,73,11,149,0,0,152,52.0,6.5,152
examples/ida/serial/idaKrylovDemo_ls.c,242,0,0.0,101,0,0.0,8,0,0.0,0,8.0,59.125,4.5,13,1,247,0,8,74,13,159,0,0,156,64.8,8.1,156
examples/ida/serial/idaRoberts_dns.c,182,169,0.929,52,30,0.5770000000000001,9,9,1.0,0,4.77777777777778,37.5555555555556,4.0,14,1,150,0,9,62,14,109,0,0,118,41.4,4.6,118
examples/ida/serial/idaSlCrank_dns.c,196,0,0.0,24,0,0.0,8,0,0.0,0,3.25,42.25,2.75,12,1,108,0,8,61,12,54,0,0,108,23.2,2.9,108
examples/idas/serial/idasAkzoNob_ASAi_dns.c,228,0,0.0,70,0,0.0,6,0,0.0,0,7.5,63.5,4.0,13,1,204,0,6,49,13,74,0,0,126,43.2,7.2,126
examples/idas/serial/idasAkzoNob_dns.c,181,0,0.0,52,0,0.0,7,0,0.0,0,5.28571428571429,45.2857142857143,3.0,13,1,154,0,7,53,13,57,0,0,115,37.1,5.3,115
examples/idas/serial/idasAnalytic_mels.c,173,0,0.0,48,0,0.0,9,0,0.0,0,4.33333333333333,32.7777777777778,2.77777777777778,8,1,118,0,9,57,8,100,0,0,109,34.2,3.8,109
examples/idas/serial/idasFoodWeb_bnd.c,259,0,0.0,84,0,0.0,11,0,0.0,0,5.81818181818182,41.5454545454545,3.09090909090909,14,1,125,0,11,81,14,199,0,0,131,62.7,5.7,131
