filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
instructionAPI/src/aarch64_opcode_tables.C,340,0,0.0,338,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,338.0,338.0
instructionAPI/src/AMDGPU/gfx90a/InstructionDecoder-amdgpu-gfx90a.C,115,0,0.0,138,0,0.0,22,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10151,0,0,10151,41.8,1.9
instructionAPI/src/AMDGPU/gfx908/InstructionDecoder-amdgpu-gfx908.C,117,0,0.0,140,0,0.0,22,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10150,0,0,10150,39.6,1.8
instructionAPI/src/AMDGPU/gfx940/InstructionDecoder-amdgpu-gfx940.C,115,0,0.0,138,0,0.0,22,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10151,0,0,10151,41.8,1.9
instructionAPI/src/BinaryFunction.C,262,8,0.031,144,4,0.0279999999999999,23,3,0.13,1,8.33333333333333,22.3333333333333,2.5,1,6,46,0,12,36,6,0,13286,0,0,13286,115.0,5.0
instructionAPI/src/debug.C,10,0,0.0,4,0,0.0,1,0,0.0,0,4.0,11.0,2.0,0,1,11,0,1,1,0,0,5356,0,0,5356,5.0,2.5
instructionAPI/src/Instruction.C,271,74,0.273,382,46,0.12,40,19,0.475,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13630,0,0,13630,144.0,3.6
instructionAPI/src/InstructionDecoder-aarch64.h,27,0,0.0,1928,0,0.0,5,0,0.0,0,5.39189189189189,20.4797297297297,0.432432432432432,12,147,342,39,148,180,1764,0,10133,0,0,10133,15.6,1.3
instructionAPI/src/InstructionDecoder.C,39,22,0.564,56,19,0.3389999999999999,7,4,0.5710000000000001,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3859,0,0,3859,11.2,1.6
instructionAPI/src/InstructionDecoderImpl.h,2,2,1.0,3,2,0.667,0,0,,6,2.39130434782609,5.17391304347826,2.0,2,23,24,2,23,35,46,0,0,0,0,0,2.0,1.0
instructionAPI/src/MultiRegister.C,70,0,0.0,72,0,0.0,14,0,0.0,0,7.0,17.0,1.0,0,1,17,0,1,1,0,0,11542,0,0,11542,30.800000000000004,2.2
instructionAPI/src/power_opcode_tables.C,1238,0,0.0,18536,0,0.0,2,0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,10861,0,0,10861,1.0,1.0
instructionAPI/src/syscalls.C,42,29,0.69,46,27,0.5870000000000001,9,6,0.667,1,2.0,1.6,1.0,1,3,4,4,5,12,3,0,11,0,0,11,32.4,3.6
parseAPI/h/InstructionSource.h,3,0,0.0,5,0,0.0,1,0,0.0,43,2.38461538461538,2.0,0.538461538461538,0,13,14,0,13,13,0,0,0,0,0,0,3.0,1.0
parseAPI/src/Block.C,220,0,0.0,207,0,0.0,33,0,0.0,12,12.0,15.0,1.0,0,1,15,1,1,1,0,0,15370,0,0,15370,95.7,2.9
parseAPI/src/BoundFactCalculator.C,309,0,0.0,1364,0,0.0,12,0,0.0,0,6.0,17.0,3.0,3,2,22,0,2,5,6,0,10279,1,0,10279,121.2,10.1
parseAPI/src/BoundFactCalculator.h,3,0,0.0,2,0,0.0,1,0,0.0,2,8.54545454545454,43.8181818181818,1.27272727272727,5,11,164,11,11,32,55,0,9956,0,0,9956,1.0,1.0
parseAPI/src/BoundFactData.C,895,0,0.0,2801,0,0.0,48,0,0.0,0,4.5,17.5,3.0,0,2,23,0,2,2,0,0,11431,3,6,11425,405.0,8.1
parseAPI/src/debug_parse.C,49,6,0.122,30,4,0.133,3,1,0.3329999999999999,11,2.9375,5.5,1.1875,0,14,37,17,16,25,0,0,6072,0,0,6072,18.9,6.3
parseAPI/src/Function.C,515,0,0.0,743,0,0.0,38,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15395,0,0,15395,178.6,4.7
parseAPI/src/IA_IAPI.C,468,66,0.141,946,87,0.092,39,6,0.154,1,2.0,1.0,1.0,0,1,1,0,1,1,0,0,10925,0,0,10925,152.0,4.0
parseAPI/src/IA_IAPI.h,2,1,0.5,4,1,0.25,1,1,1.0,6,3.7037037037037,14.1111111111111,0.87037037037037,17,13,190,14,54,246,221,0,11451,0,0,11451,2.0,1.0
parseAPI/src/IA_x86.h,1,1,1.0,4,1,0.25,0,0,,0,7.16666666666667,33.2777777777778,1.05555555555556,16,15,219,0,18,111,240,0,10966,0,0,10966,0.0,0.0
parseAPI/src/IndirectAnalyzer.C,238,0,0.0,758,0,0.0,10,0,0.0,0,6.33333333333333,19.3333333333333,2.33333333333333,6,2,25,0,3,15,12,0,10341,3,0,10341,91.0,9.1
parseAPI/src/IndirectAnalyzer.h,1,0,0.0,2,0,0.0,0,0,,2,6.875,39.0,2.125,19,8,150,4,8,62,152,0,11600,0,0,11600,1.0,1.0
parseAPI/src/JumpTableFormatPred.C,321,0,0.0,1222,0,0.0,11,0,0.0,1,7.84615384615385,38.2307692307692,1.84615384615385,13,7,266,16,13,79,91,0,11031,2,0,11031,104.5,9.5
parseAPI/src/JumpTableIndexPred.C,162,0,0.0,608,0,0.0,10,0,0.0,0,6.08333333333333,25.0833333333333,2.33333333333333,8,11,72,9,12,25,88,0,10215,2,0,10215,82.0,8.2
parseAPI/src/JumpTableIndexPred.h,13,0,0.0,30,0,0.0,3,0,0.0,0,2.0,3.33333333333333,2.0,0,3,5,1,3,3,0,0,11592,0,0,11592,5.0,1.0
parseAPI/src/ParserDetails.C,276,0,0.0,466,0,0.0,8,0,0.0,0,3.0,16.0,2.0,0,1,16,0,1,1,0,0,15486,0,0,15486,92.0,11.5
parseAPI/src/SymbolicExpression.h,1,0,0.0,2,0,0.0,0,0,,2,15.125,53.625,2.375,4,8,286,3,8,13,32,0,9800,0,0,9800,0.0,0.0
parseAPI/src/SymtabCodeSource.C,401,0,0.0,543,0,0.0,52,0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,13075,0,0,13075,166.4,3.2
parseThat/src/config.C,153,0,0.0,72,0,0.0,6,0,0.0,7,7.5,44.5,0.166666666666667,5,1,104,1,6,79,5,0,12710,0,0,12710,49.2,8.2
parseThat/src/dyninstCompat.v5.C,65,0,0.0,28,0,0.0,3,0,0.0,0,2.0,37.0,1.4,11,5,105,0,5,61,55,0,13043,0,0,13043,15.9,5.3
parseThat/src/ipc.C,231,0,0.0,156,0,0.0,12,0,0.0,4,3.57142857142857,25.2857142857143,1.64285714285714,11,5,72,0,14,81,55,0,12746,0,0,12746,121.2,10.1
parseThat/src/log.C,11,0,0.0,4,0,0.0,1,0,0.0,7,2.0,1.0,3.0,3,1,1,0,1,7,3,0,10928,0,0,10928,3.0,3.0
parseThat/src/parseThat.C,577,0,0.0,463,0,0.0,8,0,0.0,0,25.125,122.5,0.75,11,1,565,0,8,114,11,0,12911,0,0,12911,223.2,27.9
parseThat/src/record.C,217,0,0.0,118,0,0.0,8,0,0.0,3,2.75,42.0,1.5,8,5,104,0,8,68,40,0,12820,0,0,12820,63.2,7.9
parseThat/src/sha1.C,97,0,0.0,22,0,0.0,5,0,0.0,0,4.2,29.2,2.0,4,5,51,0,5,21,20,0,32,0,0,32,22.200000000000003,3.7
parseThat/src/strlist.C,122,0,0.0,58,0,0.0,11,0,0.0,2,4.45454545454545,17.2727272727273,1.36363636363636,2,2,39,3,11,62,4,0,78,0,0,78,41.8,3.8
parseThat/src/utils.C,182,0,0.0,134,0,0.0,11,0,0.0,8,3.0,21.0,1.18181818181818,6,7,59,1,11,32,42,0,12728,0,0,12728,71.5,6.5
patchAPI/h/AddrSpace.h,3,0,0.0,8,0,0.0,0,0,,6,2.41176470588235,4.35294117647059,1.11764705882353,1,16,12,3,17,21,16,0,13359,0,0,13359,7.199999999999999,1.2
patchAPI/h/CFGMaker.h,2,0,0.0,0,0,,1,0,0.0,2,2.25,4.375,1.75,6,8,9,0,8,17,48,0,12974,0,0,12974,2.0,1.0
patchAPI/h/Instrumenter.h,8,0,0.0,0,0,,5,0,0.0,4,2.05882352941176,2.52941176470588,1.05882352941176,0,12,6,5,17,25,0,0,13324,0,0,13324,9.0,1.0
patchAPI/h/PatchObject.h,19,0,0.0,27,0,0.0,3,0,0.0,13,3.17142857142857,7.94285714285714,1.2,10,6,24,9,35,132,60,0,13360,0,0,13360,9.8,1.4
patchAPI/h/Snippet.h,2,0,0.0,0,0,,0,0,,18,2.0,1.0,0.75,0,4,1,0,4,4,0,0,13324,0,0,13324,3.0,1.0
patchAPI/src/ParseCallback.h,2,0,0.0,4,0,0.0,1,0,0.0,0,4.66666666666667,15.25,1.83333333333333,11,3,35,1,12,89,33,0,0,0,0,0,2.0,1.0
patchAPI/src/PatchFunction.C,617,0,0.0,598,0,0.0,37,0,0.0,0,4.0,14.0,1.0,3,1,14,0,1,6,3,0,1,0,0,1,255.3,6.9
patchAPI/src/PatchMgr.C,267,0,0.0,498,0,0.0,35,0,0.0,0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,164.5,4.7
proccontrol/src/arm_process.C,239,0,0.0,348,0,0.0,25,0,0.0,1,4.3125,19.0625,1.4375,5,10,95,2,16,46,50,0,11876,3,0,11876,113.4,4.2
proccontrol/src/event.C,793,0,0.0,893,0,0.0,287,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11047,0,0,11047,266.5,1.3
proccontrol/src/irpc.C,808,0,0.0,1942,0,0.0,101,0,0.0,8,2.5,7.5,1.0,2,2,10,0,2,4,4,0,12103,0,0,12103,262.6,2.6
proccontrol/src/loadLibrary/codegen-aarch64.C,33,0,0.0,22,0,0.0,2,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11176,0,0,11176,6.0,3.0
proccontrol/src/loadLibrary/codegen-linux.C,70,0,0.0,84,0,0.0,3,0,0.0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,10153,0,0,10153,17.1,5.7
proccontrol/src/loadLibrary/codegen-ppc.C,79,0,0.0,8,0,0.0,6,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10153,0,0,10153,10.2,1.7
proccontrol/src/loadLibrary/codegen.h,1,0,0.0,2,0,0.0,0,0,,1,3.55172413793103,15.4827586206897,0.896551724137931,9,4,56,7,29,122,36,0,11167,0,0,11167,1.0,1.0
proccontrol/src/mailbox.C,79,0,0.0,74,0,0.0,14,0,0.0,0,2.63636363636364,9.54545454545454,0.636363636363636,1,11,33,4,11,12,11,0,11043,0,0,11043,26.6,1.9
proccontrol/src/memcache.C,366,0,0.0,448,0,0.0,33,0,0.0,1,2.0,4.0,1.0,3,1,4,0,1,4,3,0,11171,0,0,11171,115.5,3.5
proccontrol/src/mmapalloc.C,328,0,0.0,140,0,0.0,6,0,0.0,0,0.0,0.0,0.0,0,0,0,97,0,0,0,0,12530,0,0,12530,61.2,10.2
proccontrol/src/pcmachsyscall.C,14,0,0.0,20,0,0.0,2,0,0.0,0,2.0,10.5,1.5,5,2,14,0,2,9,10,0,8,0,0,8,3.0,1.5
proccontrol/src/ppc_process.C,188,0,0.0,280,0,0.0,25,0,0.0,1,4.0,16.0588235294118,1.35294117647059,5,11,73,2,17,42,55,0,13040,3,2,13038,78.3,2.9
proccontrol/src/process.C,5167,0,0.0,9753,0,0.0,683,0,0.0,5,2.0,7.33333333333333,0.333333333333333,3,2,13,4,3,10,6,0,13102,0,0,13102,1707.5,2.5
proccontrol/src/procpool.C,73,0,0.0,36,0,0.0,15,0,0.0,32,2.0,8.0,0.0,0,1,8,0,1,1,0,0,12477,0,0,12477,25.5,1.7
proccontrol/src/response.C,417,0,0.0,232,0,0.0,99,0,0.0,12,2.23529411764706,6.05882352941176,0.205882352941176,1,9,21,15,34,81,9,0,11109,0,0,11109,138.6,1.4
proccontrol/src/x86_process.C,193,0,0.0,362,0,0.0,17,0,0.0,3,2.0,3.42857142857143,1.28571428571429,1,7,4,0,7,8,7,0,12514,0,0,12514,78.19999999999999,4.6
proccontrol/src/x86_process.h,1,0,0.0,0,0,,1,0,0.0,1,6.54545454545455,27.6363636363636,1.72727272727273,6,3,145,3,11,54,18,0,12469,0,0,12469,1.0,1.0
stackwalk/src/dbginfo-stepper.C,219,0,0.0,214,0,0.0,12,0,0.0,0,7.0,44.0,1.0,3,1,44,1,1,4,3,0,1,0,0,1,99.0,6.6
stackwalk/src/frame.C,342,0,0.0,202,0,0.0,53,0,0.0,0,4.0,8.5,2.0,3,2,11,0,2,5,6,0,5193,2,1,5192,95.4,1.8
stackwalk/src/libstate.C,218,0,0.0,218,0,0.0,30,0,0.0,2,5.5,18.5,1.0,0,2,29,1,2,2,0,0,9671,0,0,9671,69.0,2.3
stackwalk/src/linux-swk.C,172,0,0.0,218,0,0.0,4,0,0.0,1,8.5,46.0,0.5,6,2,76,2,2,16,12,0,10362,0,0,10362,42.0,10.5
stackwalk/src/linux-swk.h,3,0,0.0,2,0,0.0,0,0,,2,2.5,5.0,0.0,0,2,7,5,2,4,0,0,6056,0,0,6056,3.0,1.5
stackwalk/src/linuxbsd-swk.C,169,0,0.0,140,0,0.0,14,0,0.0,0,6.33333333333333,33.0,0.666666666666667,6,2,80,6,3,15,12,0,26,0,0,26,54.4,3.4
stackwalk/src/procstate.C,56,0,0.0,46,0,0.0,15,0,0.0,0,2.0,2.83333333333333,0.833333333333333,0,6,4,0,6,6,0,0,7766,0,0,7766,27.3,1.3
stackwalk/src/steppergroup.C,127,0,0.0,150,0,0.0,10,0,0.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,2.6
stackwalk/src/x86-swk.C,250,0,0.0,158,0,0.0,20,0,0.0,1,3.33333333333333,27.0,2.66666666666667,5,3,61,4,3,16,15,0,6,0,0,6,80.0,4.0
stackwalk/src/x86-wanderer.C,187,0,0.0,250,0,0.0,11,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,56.1,5.1
symtabAPI/h/Aggregate.h,5,0,0.0,12,0,0.0,1,0,0.0,14,3.25,9.46428571428571,0.821428571428571,5,7,38,5,28,114,35,0,11861,0,0,11861,3.0,1.0
symtabAPI/h/Region.h,2,1,0.5,2,0,0.0,0,0,,19,2.29545454545455,7.0,1.18181818181818,3,11,26,17,44,127,33,0,8983,0,0,8983,2.0,1.0
symtabAPI/src/AddrLookup.C,155,0,0.0,156,0,0.0,22,0,0.0,1,2.0,4.0,2.0,1,1,4,0,1,2,1,0,7800,0,0,7800,61.6,2.8
symtabAPI/src/Archive.C,138,0,0.0,128,0,0.0,14,0,0.0,0,0.0,0.0,0.0,0,0,0,6,0,0,0,0,10153,0,0,10153,56.0,4.0
symtabAPI/src/Collections.C,195,0,0.0,308,0,0.0,27,0,0.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6055,0,0,6055,75.6,2.8
symtabAPI/src/debug.C,68,15,0.221,44,11,0.25,7,2,0.286,0,2.0,4.85714285714286,1.71428571428571,0,1,28,8,7,20,0,0,6083,0,1,6082,28.7,4.1
symtabAPI/src/emitElf.C,1478,0,0.0,2059,0,0.0,43,0,0.0,1,6.28571428571429,14.1428571428571,1.0,4,7,33,3,7,16,28,0,13572,0,1,13571,481.0,18.5
symtabAPI/src/emitElfStatic-x86.C,304,0,0.0,245,0,0.0,23,0,0.0,0,2.25,6.375,1.875,4,8,36,3,8,15,32,0,13486,1,0,13486,121.9,5.3
symtabAPI/src/emitElfStatic.C,768,0,0.0,1104,0,0.0,25,0,0.0,2,2.0,1.0,1.0,0,12,1,4,12,12,0,0,13471,0,0,13471,234.0,9.0
symtabAPI/src/Function.C,234,12,0.051,250,4,0.016,42,2,0.048,0,2.0,16.0,2.0,4,2,18,0,2,12,8,0,11246,0,0,11246,84.0,2.0
symtabAPI/src/LinkMap.C,148,0,0.0,194,0,0.0,9,0,0.0,0,2.0,4.0,2.0,1,1,4,0,1,2,1,0,11069,0,0,11069,32.4,3.6
symtabAPI/src/Object-pe.h,3,0,0.0,0,0,,3,0,0.0,0,4.5,15.625,0.75,6,13,174,4,24,74,78,0,0,0,0,0,6.0,1.5
symtabAPI/src/relocationEntry-elf-x86.C,82,0,0.0,73,0,0.0,3,0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,7766,0,0,7766,14.1,4.7
symtabAPI/src/Symtab-edit.C,136,0,0.0,173,0,0.0,12,0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,20991,0,0,20991,55.2,4.6
symtabAPI/src/symtab_impl.hpp,10,10,1.0,18,12,0.667,1,1,1.0,0,5.0,23.0,1.0,1,1,23,11,1,4,1,0,20022,0,0,20022,4.0,4.0
symtabAPI/src/Type-mem.h,27,0,0.0,77,0,0.0,20,0,0.0,1,2.0,9.0,2.0,1,1,9,0,1,2,1,0,5196,0,0,5196,10.0,5.0
symtabAPI/src/Type.C,779,0,0.0,1046,0,0.0,147,0,0.0,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,11077,0,0,11077,355.2,2.4
tests/regression/symtabAPI/Symtab/file_properties/isExec.cpp,11,8,0.727,10,7,0.7,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/isExecutable.cpp,11,8,0.727,10,7,0.7,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/isPositionIndependent.cpp,11,9,0.818,10,8,0.8,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/isSharedLibrary.cpp,11,9,0.818,10,8,0.8,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/isStaticBinary.cpp,11,9,0.818,10,8,0.8,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/isStripped.cpp,11,9,0.818,10,8,0.8,1,1,1.0,0,5.0,19.0,2.0,0,1,19,0,1,1,0,0,10154,0,0,10154,4.0,4.0
tests/regression/symtabAPI/Symtab/file_properties/test.cpp,2,0,0.0,0,0,,2,0,0.0,4,2.0,1.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,2.0,1.0
tests/unit/common/filesystem.cpp,52,15,0.288,130,8,0.062,5,3,0.6,0,11.0,95.0,0.0,1,1,95,0,1,2,1,0,12615,0,0,12615,11.0,11.0
tests/unit/dataflowAPI/rose/registers/aarch64.cpp,52,52,1.0,300,150,0.5,1,1,1.0,0,2.0,58.0,0.0,0,1,58,0,1,1,0,0,10153,0,0,10153,1.0,1.0
tests/unit/dataflowAPI/rose/registers/ppc32.cpp,50,50,1.0,288,144,0.5,1,1,1.0,0,2.0,56.0,0.0,0,1,56,0,1,1,0,0,10153,0,0,10153,1.0,1.0
tests/unit/dataflowAPI/rose/registers/ppc64.cpp,54,54,1.0,312,156,0.5,1,1,1.0,0,2.0,62.0,0.0,0,1,62,0,1,1,0,0,10153,0,0,10153,1.0,1.0
tests/unit/dataflowAPI/rose/registers/x86.cpp,116,116,1.0,684,342,0.5,1,1,1.0,0,2.0,127.0,0.0,1,1,127,0,1,2,1,0,10153,0,0,10153,1.0,1.0
tests/unit/dataflowAPI/rose/registers/x86_64.cpp,152,152,1.0,900,450,0.5,1,1,1.0,0,2.0,162.0,0.0,1,1,162,0,1,2,1,0,10153,0,0,10153,1.0,1.0
tests/unit/instructionAPI/syscall-x86.cpp,47,34,0.723,70,25,0.357,6,5,0.833,55,3.8,20.8,1.0,3,2,38,3,5,13,6,0,10159,0,4,10155,16.0,3.2
tests/unit/MachRegister/base_registers/aarch64.cpp,62,62,1.0,120,60,0.5,1,1,1.0,0,2.0,90.0,0.0,1,1,90,0,1,2,1,0,10280,0,0,10280,1.0,1.0
tests/unit/MachRegister/base_registers/amdgpu_gfx90a.cpp,21,21,1.0,38,19,0.5,1,1,1.0,0,2.0,30.0,0.0,0,1,30,0,1,1,0,0,10198,0,0,10198,1.0,1.0
tests/unit/MachRegister/base_registers/amdgpu_gfx908.cpp,21,21,1.0,38,19,0.5,1,1,1.0,0,2.0,30.0,0.0,0,1,30,0,1,1,0,0,10198,0,0,10198,1.0,1.0
tests/unit/MachRegister/base_registers/amdgpu_gfx940.cpp,21,21,1.0,38,19,0.5,1,1,1.0,0,2.0,30.0,0.0,0,1,30,0,1,1,0,0,10198,0,0,10198,1.0,1.0
tests/unit/MachRegister/base_registers/basereg_check.h,3,0,0.0,0,0,,1,0,0.0,0,2.0,4.0,2.0,1,1,4,0,1,4,1,0,10160,0,0,10160,1.0,1.0
tests/unit/MachRegister/base_registers/ppc32.cpp,26,26,1.0,48,24,0.5,1,1,1.0,0,2.0,32.0,0.0,0,1,32,0,1,1,0,0,10208,0,0,10208,1.0,1.0
tests/unit/MachRegister/base_registers/ppc64.cpp,29,29,1.0,54,27,0.5,1,1,1.0,0,2.0,35.0,0.0,0,1,35,0,1,1,0,0,10214,0,0,10214,1.0,1.0
tests/unit/MachRegister/base_registers/x86.cpp,62,62,1.0,120,60,0.5,1,1,1.0,0,2.0,77.0,0.0,1,1,77,0,1,2,1,0,10280,0,0,10280,1.0,1.0
tests/unit/MachRegister/base_registers/x86_64.cpp,77,77,1.0,150,75,0.5,1,1,1.0,0,2.0,93.0,0.0,1,1,93,0,1,2,1,0,10310,0,0,10310,1.0,1.0
tests/unit/MachRegister/type_queries/aarch64.cpp,101,101,1.0,194,102,0.526,2,2,1.0,0,35.5,105.5,0.5,0,1,141,1,2,4,0,0,10249,1,0,10249,71.0,35.5
tests/unit/MachRegister/type_queries/amdgpu_gfx90a.cpp,68,68,1.0,130,70,0.5379999999999999,2,2,1.0,0,259.5,305.0,0.5,0,1,519,1,2,4,0,0,10217,1,0,10217,519.0,259.5
tests/unit/MachRegister/type_queries/amdgpu_gfx908.cpp,68,68,1.0,130,70,0.5379999999999999,2,2,1.0,0,259.5,305.5,0.5,0,1,520,1,2,4,0,0,10217,1,0,10217,519.0,259.5
tests/unit/MachRegister/type_queries/amdgpu_gfx940.cpp,68,68,1.0,130,70,0.5379999999999999,2,2,1.0,0,259.5,305.0,0.5,0,1,519,1,2,4,0,0,10217,1,0,10217,519.0,259.5
tests/unit/MachRegister/type_queries/ppc32.cpp,61,61,1.0,120,65,0.542,2,2,1.0,0,35.5,81.0,0.5,0,1,91,1,2,4,0,0,10210,1,0,10210,73.0,36.5
tests/unit/MachRegister/type_queries/ppc64.cpp,75,75,1.0,146,81,0.555,2,2,1.0,0,46.3333333333333,83.0,0.666666666666667,0,1,108,1,3,6,0,0,10217,2,0,10217,141.89999999999998,47.3
tests/unit/MachRegister/type_queries/type_query_check.h,3,0,0.0,0,0,,1,0,0.0,0,2.0,4.0,2.0,1,1,4,0,1,4,1,0,10160,0,0,10160,1.0,1.0
tests/unit/MachRegister/type_queries/x86.cpp,172,172,1.0,340,183,0.5379999999999999,3,3,1.0,0,14.5,68.5,0.75,1,1,213,1,4,9,1,0,10307,3,0,10307,62.0,15.5
tests/unit/MachRegister/type_queries/x86_64.cpp,217,217,1.0,430,228,0.53,3,3,1.0,0,32.5,97.75,0.75,1,1,258,1,4,9,1,0,10352,3,0,10352,134.0,33.5
tests/unit/parseAPI/lea-nop-x86.cpp,17,15,0.882,24,8,0.3329999999999999,1,1,1.0,0,4.0,84.0,0.0,1,1,84,0,1,3,1,0,10156,0,0,10156,3.0,3.0
dataflowAPI/rose/semantics/DispatcherARM64.C,3354,0,0.0,6590,0,0.0,204,0,0.0,0,5.496815286624204,27.961783439490446,4.949044585987261,459,157,66,0,157,874,461,0,21082,0,0,21082,963.5,4.7
dataflowAPI/rose/semantics/DispatcherPowerpc.C,810,0,0.0,1316,0,0.0,67,0,0.0,58,2.4078947368421053,9.381578947368421,3.3815789473684212,293,75,33,14,76,603,388,0,20124,0,0,20124,147.6,1.8
proccontrol/h/Event.h,5,0,0.0,10,0,0.0,1,0,0.0,80,2.2171945701357454,4.262443438914028,0.2624434389140271,60,162,37,38,221,435,240,0,11631,0,0,11631,10.0,2.0
dataflowAPI/rose/SgAsmExpression.h,3,0,0.0,9,0,0.0,2,0,0.0,110,2.0569105691056917,3.3617886178861798,0.43089430894308944,15,173,36,46,246,402,74,0,13454,0,0,13454,7.0,1.0
proccontrol/src/int_handler.h,2,0,0.0,2,0,0.0,0,0,,20,3.3583815028901727,12.83815028901734,0.6184971098265892,146,137,146,10,173,590,618,0,9990,0,0,9990,1.0,1.0
instructionAPI/src/AMDGPU/gfx908/InstructionDecoder-amdgpu-gfx908.h,15,0,0.0,88,0,0.0,3,0,0.0,25,51.38829787234041,55.1914893617021,1.57978723404255,33,44,608,300,188,1236,1452,0,11071,0,0,11071,24.0,1.5
proccontrol/src/int_process.h,82,0,0.0,162,0,0.0,20,0,0.0,378,3.2578849721706864,11.411873840445274,0.7996289424860854,135,247,304,250,539,1844,4631,0,11037,0,0,11037,57.4,1.4
dyninstAPI/h/BPatch_snippet.h,11,0,0.0,52,0,0.0,0,0,,41,3.4029850746268666,18.388059701492526,1.5820895522388043,87,44,101,11,67,310,173,0,10927,0,0,10927,1.0,1.0
dataflowAPI/rose/util/BitVectorSupport.h,165,0,0.0,114,0,0.0,13,0,0.0,60,3.0392156862745074,8.892156862745074,2.676470588235293,11,50,60,21,102,263,162,0,15730,0,392,15338,255.0,2.5
instructionAPI/src/AMDGPU/gfx90a/InstructionDecoder-amdgpu-gfx90a.h,17,0,0.0,84,0,0.0,3,0,0.0,24,53.9945652173913,58.0271739130435,1.64673913043478,32,43,608,288,184,1211,1376,0,11071,0,0,11071,24.0,1.5
symtabAPI/h/Type.h,90,0,0.0,138,0,0.0,68,0,0.0,63,2.6572580645161286,5.713709677419354,1.3185483870967747,72,169,43,44,248,544,693,0,11126,0,0,11126,88.0,1.1
dataflowAPI/rose/util/Message.h,75,10,0.133,228,5,0.022,18,3,0.1669999999999999,54,2.868995633187773,6.707423580786031,0.8689956331877728,67,115,75,75,229,736,386,0,17495,0,0,17495,104.5,1.1
instructionAPI/src/AMDGPU/gfx940/InstructionDecoder-amdgpu-gfx940.h,17,0,0.0,76,0,0.0,3,0,0.0,23,55.1049723756906,58.8950276243094,1.6685082872928203,31,43,608,269,181,1164,1333,0,11071,0,0,11071,24.0,1.5
dyninstAPI/src/ast.h,94,0,0.0,107,0,0.0,52,0,0.0,19,3.7132352941176476,10.540441176470592,1.0698529411764697,87,154,526,50,272,709,988,0,9957,0,0,9957,82.5,1.1
instructionAPI/h/Result.h,345,37,0.107,347,9,0.026,19,4,0.211,23,11.210526315789487,29.526315789473685,1.2105263157894737,5,19,117,36,19,57,51,0,6055,0,0,6055,187.2,14.4
proccontrol/h/PCProcess.h,22,0,0.0,248,0,0.0,0,0,,28,2.7773437499999987,8.855468750000004,0.578125,61,96,49,42,256,883,645,0,11628,0,0,11628,34.5,1.5
parseAPI/h/CFG.h,113,0,0.0,696,0,0.0,13,0,0.0,148,3.023952095808384,8.233532934131741,0.7305389221556886,49,85,170,80,167,484,529,0,17502,0,0,17502,92.3,1.3
dataflowAPI/rose/semantics/BaseSemantics2.h,229,0,0.0,1262,0,0.0,87,0,0.0,457,2.1521739130434776,3.2536231884057965,1.2246376811594206,28,196,68,42,276,533,966,0,19781,0,0,19781,160.0,1.0
