filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
include/diy/partners/merge.hpp,12,12,1.0,12,10,0.833,8,8,1.0,4,2.4,4.6,3.4,2,5,11,0,5,13,10,0,17716,0,0,17716,7.0,1.4
include/diy/partners/swap.hpp,5,5,1.0,0,0,,8,8,1.0,4,2.0,2.6,3.4,1,5,5,0,5,7,5,0,17714,0,0,17714,5.0,1.0
include/diy/reduce-operations.hpp,6,6,1.0,16,7,0.4379999999999999,4,1,0.25,4,2.0,12.0,4.0,5,1,12,0,1,6,5,0,17658,0,0,17658,1.0,1.0
include/diy/resolve.hpp,30,0,0.0,40,0,0.0,3,0,0.0,10,4.0,15.3333333333333,2.0,6,1,31,0,3,19,6,0,17471,0,0,17471,9.0,3.0
include/diy/time.hpp,5,5,1.0,0,0,,1,1,1.0,1,2.0,23.0,0.0,0,1,23,0,1,1,0,0,26,0,0,26,3.0,3.0
include/diy/utils.hpp,2,0,0.0,0,0,,1,0,0.0,4,2.0,4.0,1.0,0,1,4,0,1,1,0,0,2185,0,0,2185,1.0,1.0
tests/backward/backward.cpp,1,1,1.0,2,1,0.5,0,0,,4,2.66666666666667,5.33333333333333,1.0,1,3,14,2,3,5,3,0,11154,0,0,11154,0.0,0.0
tests/balance.hpp,83,0,0.0,50,0,0.0,13,0,0.0,5,4.0,16.8333333333333,1.83333333333333,11,4,34,0,6,47,44,0,10683,0,0,10683,28.6,2.2
tests/collective-balance.cpp,80,0,0.0,198,0,0.0,3,0,0.0,0,10.0,154.0,2.0,14,1,154,0,1,22,14,0,16118,0,0,16118,10.0,10.0
tests/custom-bounds-load.cpp,37,34,0.919,80,38,0.475,7,7,1.0,0,4.0,39.0,2.0,9,1,39,0,1,12,9,0,4,0,0,4,15.2,1.9
tests/custom-bounds.cpp,84,79,0.94,146,74,0.507,14,14,1.0,2,5.0,81.0,2.0,13,1,81,0,1,24,13,0,5,0,0,5,17.099999999999998,1.9
tests/decomposer.cpp,38,38,1.0,224,84,0.375,3,3,1.0,0,3.0,19.6666666666667,4.0,5,2,35,0,3,15,10,0,16056,0,0,16056,6.0,2.0
tests/grid.cpp,13,13,1.0,50,19,0.38,2,2,1.0,0,2.0,21.0,2.0,2,1,21,0,1,3,2,0,16026,0,0,16026,1.0,1.0
tests/io.cpp,64,64,1.0,234,106,0.4529999999999999,4,4,1.0,0,3.0,21.75,2.0,7,3,38,4,4,27,21,0,16042,0,0,16042,8.0,2.0
tests/mpi-window.cpp,49,44,0.898,110,51,0.4639999999999999,9,9,1.0,0,3.66666666666667,26.6666666666667,2.66666666666667,9,3,36,0,3,18,27,0,16083,0,0,16083,9.0,3.0
tests/partners.cpp,27,27,1.0,76,38,0.5,2,2,1.0,0,4.0,19.0,2.0,3,1,26,0,2,9,3,0,16022,0,0,16022,6.0,3.0
tests/sampling-balance.cpp,85,0,0.0,218,0,0.0,3,0,0.0,0,11.0,157.0,2.0,14,1,157,0,1,22,14,0,16118,0,0,16118,11.0,11.0
tests/serialization.cpp,17,17,1.0,56,23,0.411,1,1,1.0,0,3.0,25.0,2.0,4,1,25,0,1,7,4,0,16030,0,0,16030,2.0,2.0
tests/shared-output.cpp,6,0,0.0,20,0,0.0,1,0,0.0,0,2.0,9.0,2.0,1,1,9,0,1,3,1,0,0,0,0,0,1.0,1.0
tests/simple.cpp,103,92,0.893,230,121,0.526,11,10,0.909,0,4.33333333333333,26.1666666666667,1.66666666666667,16,2,71,0,6,42,32,0,16091,0,0,16091,22.200000000000003,3.7
tests/two-masters.cpp,66,0,0.0,74,0,0.0,8,0,0.0,0,3.75,25.75,1.75,11,1,46,0,4,26,11,0,10099,0,0,10099,12.8,3.2
tests/catch.hpp,5146,1655,0.322,5974,850,0.142,1643,746,0.4539999999999999,82,2.1214285714285714,2.3571428571428568,0.75,39,401,23,150,420,515,131,0,11266,0,0,11266,63.7,1.3
tests/backward/backward.hpp,410,46,0.1119999999999999,319,16,0.05,114,9,0.079,9,2.3483146067415737,4.70786516853933,1.1460674157303377,14,89,49,30,89,122,113,0,11154,0,0,11154,679.0,3.5
examples/opts.h,169,79,0.467,342,104,0.304,70,40,0.5710000000000001,57,2.6279069767441854,5.697674418604649,1.5116279069767442,23,38,104,13,43,84,81,0,11593,0,0,11593,86.0,2.0
include/diy/serialization.hpp,157,104,0.662,118,36,0.305,239,140,0.586,65,2.384615384615383,4.615384615384615,1.4615384615384615,36,52,33,6,65,150,154,0,12471,0,0,12471,60.2,1.4
include/diy/mpi/operations.hpp,9,5,0.556,0,0,,17,6,0.353,2,2.0,1.0,0.5,8,12,1,1,12,23,8,0,8785,0,0,8785,11.0,1.0
include/diy/detail/master/communication.hpp,69,7,0.1009999999999999,42,0,0.0,23,10,0.435,5,2.6,8.59999999999999,0.9,10,10,55,17,10,28,31,0,1,0,0,1,19.200000000000003,1.6
include/diy/master.hpp,543,291,0.536,1014,239,0.236,142,86,0.606,49,3.0947368421052674,11.073684210526325,1.3157894736842137,40,52,108,32,95,326,1346,0,17451,0,0,17451,188.6,2.3
include/diy/types.hpp,47,44,0.936,68,31,0.456,44,30,0.682,51,2.8125,4.4375,1.3125,5,15,12,4,16,31,12,0,13425,0,0,13425,45.6,2.4
include/diy/stats.hpp,31,12,0.387,22,8,0.364,20,16,0.8,7,2.125000000000001,1.9999999999999991,0.9583333333333334,5,16,10,6,24,46,9,0,12890,0,0,12890,45.1,1.1
include/diy/mpi/datatypes.hpp,19,19,1.0,4,1,0.25,84,46,0.5479999999999999,4,2.0,1.0,0.6875,5,16,1,1,16,27,20,0,7778,0,0,7778,20.9,1.1
include/diy/detail/master/collectives.hpp,45,15,0.3329999999999999,60,16,0.267,67,7,0.104,3,2.0,1.166666666666668,0.8,5,19,2,5,30,56,19,0,1,0,0,1,31.2,1.2
include/diy/decomposition.hpp,204,161,0.789,482,242,0.502,54,42,0.778,17,2.28125,14.000000000000005,3.6875000000000018,10,30,87,10,32,59,28,0,17695,0,0,17695,89.6,2.8
